site,location,region,species,life_stage,temporal_group,season,year,N,num_infected,num_infected_discrete,mean_natural_with_zeros,var_natural_with_zeros,mean_natural_without_zeros,var_natural_without_zeros,mean_log10_without_zeros,var_log10_without_zeros,mean_discrete_ceiling_with_zeros,var_discrete_ceiling_with_zeros,mean_discrete_floor_with_zeros,var_discrete_floor_with_zeros,nbd_k,nbd_mu,nbd_aic,pois_lam,pois_aic,gamma_aic,gamma_shape,gamma_rate,lnorm_aic,lnorm_meanlog,lnorm_sdlog,weibull_aic,weibull_shape,weibull_scale,exp_aic,exp_rate,norm_gof_pvalue_sw,norm_gof_statistic_sw,norm_gof_pvalue_ks,norm_gof_statistic_ks,norm_gof_pvalue_kslc,norm_gof_statistic_kslc,norm_gof_pvalue_ad,norm_gof_statistic_ad,poulin_D,poulin_D_log,cv_log,log_cv,cv,dataset,prev,phase,site_id
10090,Southern Sierra,california,ramu,subadult,15,summer,15,11,11,11,4957313.43272727,35459588859770.5,4957313.43272727,35459588859770.5,6.35843234889839,0.422281320948485,4957313.90909091,35459587785088.1,4957312.90909091,35459587785088.1,0.769540137480135,4955367.95140668,364.608949476451,4957313.90909091,60644155.508388,364.609542209044,0.762345334127573,1.53781951549545e-07,365.132324411525,14.6408315413845,1.42665933298327,364.543188172264,0.841457444293777,4657793.02521555,363.16023911726,2.01722165356377e-07,0.760804454967856,0.959131202483654,0,1,0.5474,0.16501045029718,0.700597601302727,0.242207388093645,0.563108416385193,0.0545462610065875,0.102199996463854,0.0796204692899023,1.20121423257108,sierra_nevada,1,"post-invasion
(Southern Sierra)",10090
10319,Southern Sierra,california,ramu,subadult,15,summer,15,14,14,14,2194085.804,7203025639085.44,2194085.804,7203025639085.44,5.754598824442,1.14488476777856,2194086.5,7203025734757.65,2194085.5,7203025734757.65,0.474009261503398,2193408.54740341,433.62558349494,2194086.5,39403179.8851504,435.660911777121,0.71974215143801,3.28037376717839e-07,438.952628821773,13.2504534693212,2.3741285774395,434.62531514655,0.607897120091501,1606394.71135759,438.835728770847,4.55770689631608e-07,0.0450969547004834,0.872225811310549,0,0.999999999999931,0.0332,0.23815543244502,0.0494489979641214,0.709021911390964,0.601365798802309,0.0947138712859292,0.185937007037079,0.0875038728201565,1.22321802704556,sierra_nevada,1,"post-invasion
(Southern Sierra)",10319
22008,Southern Sierra,california,ramu,subadult,15,summer,15,10,10,10,1571976.304,3839000463640.19,1571976.304,3839000463640.19,5.7724614459318,0.55711544785393,1571976.8,3839000025339.51,1571975.8,3839000025339.51,0.628408509572313,1571804.16824714,307.626383157861,1571976.8,19695154.6820226,307.747653349884,0.715206275331818,4.54972682165709e-07,307.987659985288,13.2915836752854,1.63045772906432,307.602139598986,0.735320837985717,1342235.97985097,307.356883561327,6.36141904591966e-07,0.395432981624522,0.924435043022199,0,1,0.2656,0.205174699150262,0.423406770679293,0.337984016662666,0.591542056527081,0.0690691563471935,0.129303880772212,0.0956630870941639,1.24641620599567,sierra_nevada,1,"post-invasion
(Southern Sierra)",22008
70413,Northern Sierra,california,ramu,subadult,15,summer,15,21,21,21,271680.358095238,163347092379.286,271680.358095238,163347092379.286,4.80123702859937,0.917325621423076,271680.80952381,163347061913.662,271679.80952381,163347061913.662,0.444341300562746,271676.331712135,558.288730527675,271680.80952381,9411110.97675344,558.357222075105,0.474454284399142,1.74636947523759e-06,560.108825381041,11.0552568099839,2.15220086222197,558.242858045876,0.572084945915735,175215.101015806,569.520023007625,3.68079609071131e-06,0.197511137939875,0.937847430005785,0,0.999999999996712,0.1396,0.164880747120387,0.217431395076461,0.473431090823024,0.669268081339396,0.10978386901117,0.199484251272462,0.172497463165608,1.48763868434441,sierra_nevada,1,"enzootic
(Northern Sierra)",70413
70550,Northern Sierra,california,ramu,subadult,15,summer,15,17,17,17,626247.683294118,554381938229.975,626247.683294118,554381938229.975,5.20594706489332,1.1723155838348,626248.176470588,554381804867.279,626247.235294118,554381783688.816,0.47147498888574,626621.717869763,482.891581411298,626248.176470588,13345996.4216327,486.03086079053,0.751643888712593,1.20023420247861e-06,489.835698033514,11.9871361065395,2.41865257166403,484.348236507309,0.614473260087379,525138.600231592,489.815041889483,1.59681229436237e-06,0.019009400888393,0.866027729910653,0,0.999999999514558,0.078,0.1956319229594,0.0290611828123923,0.806860368129481,0.595708604712185,0.10673352732466,0.207980453713257,0.0751584039840726,1.18893579920321,sierra_nevada,1,"enzootic
(Northern Sierra)",70550
72336,Northern Sierra,california,ramu,subadult,15,summer,15,11,11,11,3710.85527272727,37150767.6438074,3710.85527272727,37150767.6438074,3.11594070044719,0.561240059339762,3711.45454545455,37147847.4727273,3710.45454545455,37147847.4727273,0.593832659419353,3712.4069022471,204.366673090224,3711.45454545455,67350.9897794833,205.324832681718,0.407730243581265,0.000109875005521734,204.007086844186,7.17471860750311,1.64472645145802,203.684969125806,0.697080320283159,2838.65639069199,204.818388536842,0.000269479655363939,0.52952605772252,0.940764395319674,0,0.999537809383335,0.593,0.159498326063252,0.380288973278905,0.359858303218271,0.65199755424719,0.121905181694689,0.240428057109405,0.215509879257607,1.64251702294981,sierra_nevada,1,"enzootic
(Northern Sierra)",72336
72808,Northern Sierra,california,ramu,subadult,15,summer,15,10,9,9,8817.5456,136348044.898799,9797.27288888889,142593062.954471,3.5576378446225,0.723437818750272,8817.9,136352609.433333,8817,136350650,0.334675260585433,8813.41231382863,194.600412953139,8817.9,119801.74080492,,,,,,,,,,,,,,,,,,,,0.563916844262069,0.121440529152935,0.239077589213992,0.0859439941015066,1.21883241017681,sierra_nevada,0.9,"enzootic
(Northern Sierra)",72808
84218,Southern Sierra,california,ramu,subadult,15,summer,15,12,12,12,60766.018,11596855415.8956,60766.018,11596855415.8956,4.38210568752301,0.336279706668281,60766.5,11596848746.6364,60765.5833333333,11596843352.9924,0.659171713596145,60753.2174667521,290.72065036125,60766.4999999418,1295452.96864043,293.64320567445,0.347352056255628,5.71622212032435e-06,286.11353246735,10.0901712320149,1.27841464827681,289.526034822532,0.728753041192846,47234.8731222302,290.354863933512,1.6456566234108e-05,0.65443145150875,0.951189200066765,3.33066907387547e-16,1,0.8208,0.131723825131394,0.695773175891003,0.245480152758434,0.66988205571666,0.0703108163517719,0.132332794079065,0.248509343366893,1.77218617135633,sierra_nevada,1,"post-invasion
(Southern Sierra)",84218
10037,Southern Sierra,california,ramu,adult,16,summer,16,13,13,13,13479.4713846154,252150635.441584,13479.4713846154,252150635.441584,3.79825131004514,0.524939876641435,13479.8461538462,252150836.807692,13478.9230769231,252150399.74359,0.780722537110237,13479.8461538462,276.658174959408,13479.8461538462,177007.190101245,276.653186410026,0.780634536962419,5.79128449987576e-05,280.549278167634,8.74579684595504,1.60283721715252,276.740549177154,0.863720600394001,12559.3131917643,275.232002391562,7.41868854843475e-05,0.0215119785132275,0.840504702336931,2.22044604925031e-16,0.999997710102377,0.0038,0.29161914462512,0.0103485481293823,0.962383145303226,0.519803187337605,0.0913667796535994,0.190752872287931,0.0711571723802829,1.17803222952318,sierra_nevada,1,"post-invasion
(Southern Sierra)",10037
10474,Southern Sierra,california,ramu,adult,16,summer,16,11,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",10474
11008,Southern Sierra,california,ramu,adult,16,summer,16,42,1,1,2.67504761904762,300.546950095238,112.352,,2.05058080778526,,2.69047619047619,304.02380952381,2.66666666666667,298.666666666667,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,sierra_nevada,0.0238095238095238,"invasion
(Southern Sierra)",11008
11009,Southern Sierra,california,ramu,adult,16,summer,16,50,1,1,0.77744,30.22064768,38.872,,1.58963688605495,,0.78,30.42,0.76,28.88,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,sierra_nevada,0.02,"invasion
(Southern Sierra)",11009
20169,Southern Sierra,california,ramu,adult,16,summer,16,18,1,1,11.3942222222222,2336.90940088889,205.096,,2.31195719037876,,11.4444444444444,2357.55555555556,11.3888888888889,2334.72222222222,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,sierra_nevada,0.0555555555555556,"invasion
(Southern Sierra)",20169
20170,Southern Sierra,california,ramu,adult,16,summer,16,12,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",20170
20198,Southern Sierra,california,ramu,adult,16,summer,16,21,2,2,10.6118095238095,1123.4337511619,111.424,2.87999999999998,2.04695355763362,4.37559586441439e-05,10.6666666666667,1135.03333333333,10.5714285714286,1114.85714285714,,,,,,,,,,,,,,,,,,,,,,,,,0.00538483630097643,0.001142524755412,0.00323154800890129,-1.8172825012216,0.0152306170559997,sierra_nevada,0.0952380952380952,"invasion
(Southern Sierra)",20198
22008,Southern Sierra,california,ramu,adult,16,summer,16,21,21,21,125433.943619048,23660914450.2653,125433.943619048,23660914450.2653,4.51097107814833,0.900739646782637,125434.428571429,23660888337.6571,125433.428571429,23660888337.6571,0.473448318101841,125395.775847083,528.208488761433,125434.428571312,3536804.43469185,530.823228591043,0.698212994140321,5.56637999249108e-06,531.654448053514,10.3868947594716,2.13265536056855,529.090636239163,0.598705737419474,88702.7255713458,537.060451239462,7.9723236880527e-06,0.0507554833452393,0.908266399240388,0,0.999999999540401,0.0482,0.19003704219744,0.0329284071358217,0.794314420304428,0.604709865279832,0.115147021359043,0.210392181557228,0.0886006860248166,1.22631117542576,sierra_nevada,1,"post-invasion
(Southern Sierra)",22008
50162,Southern Sierra,california,ramu,adult,16,summer,16,10,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",50162
50731,Southern Sierra,california,ramu,adult,16,summer,16,18,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",50731
50783,Southern Sierra,california,ramu,adult,16,summer,16,318,277,277,348275.332503145,2103465666387.35,399825.110960289,2395251442329.05,4.21470656738482,1.63533008181662,348275.795597484,2103465622034.08,348274.93081761,2103465528446.86,0.1473284760763,348275.864543797,7080.58412540469,348275.795582583,462027862.839968,7114.56922619756,0.0669822465608858,1.67528863807503e-07,6763.80025035729,9.70472051340439,2.93922652337907,6795.36065360817,0.359164252883583,71734.3953709803,7701.92550936617,2.50109353461624e-06,0.000186643274230088,0.976929264734623,0,0.997910049177194,6e-04,0.0764904085684638,2.76704135700789e-05,2.0733661452021,0.876618194533048,0.174099330443278,0.303413827392101,0.587805488733807,3.87084239290044,sierra_nevada,0.871069182389937,"post-invasion
(Southern Sierra)",50783
50837,Southern Sierra,california,ramu,adult,16,summer,16,16,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",50837
52127,Southern Sierra,california,ramu,adult,16,summer,16,15,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",52127
70279,Northern Sierra,california,ramu,adult,16,summer,16,10,7,7,9780.2936,205120438.269583,13971.848,239356269.617088,3.44205350766758,1.79628423030889,9780.6,205125085.822222,9779.9,205118565.655556,0.129051922783312,9773.95212910197,160.075866574235,9780.6,186149.813550638,,,,,,,,,,,,,,,,,,,,0.545417058995915,0.184364870255631,0.389376656264568,0.0442685515714043,1.10730829062402,sierra_nevada,0.7,"enzootic
(Northern Sierra)",70279
70327,Northern Sierra,california,ramu,adult,16,summer,16,22,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"enzootic
(Northern Sierra)",70327
70413,Northern Sierra,california,ramu,adult,16,summer,16,10,10,10,10121.1672,330159437.904888,10121.1672,330159437.904888,3.37265361482542,0.876510244787448,10121.7,330154689.122222,10120.7,330154689.122222,0.444663165223257,10116.6023784199,202.181436252926,10121.7,191889.814354096,202.60339895311,0.344742616006654,3.40615473684353e-05,202.004184295087,7.7658219373295,2.04510420506833,201.668921336386,0.574711830406827,6291.57597522109,206.447685443183,9.88028337285052e-05,0.409379427595598,0.925963206372679,0,0.999996936553844,0.462,0.181234080728395,0.358651389212872,0.366275670261617,0.687272677404242,0.146426071589807,0.277591880275497,0.254131258852634,1.7952761395502,sierra_nevada,1,"enzootic
(Northern Sierra)",70413
70449,Northern Sierra,california,ramu,adult,16,summer,16,25,24,24,158601.80544,156347308738.294,165210.214,162005772673.98,4.08282126232397,1.21405732835734,158602.32,156347277203.477,158601.36,156347263986.657,0.22985337167789,158472.760681561,583.640938639494,158602.319999534,12759432.5621523,580.11438025659,0.175803170635341,1.06411804923478e-06,567.026488208345,9.4010433759863,2.48366823695564,571.362068720966,0.405761615991403,44608.892332677,626.718750379756,6.05289452624279e-06,0.67725174095811,0.970415265232872,0,0.999999545175521,0.4714,0.121672015465667,0.641203257573461,0.271466061353483,0.839013599734888,0.148972928893303,0.269872871219434,0.386728351161249,2.43628645773672,sierra_nevada,0.96,"enzootic
(Northern Sierra)",70449
70550,Northern Sierra,california,ramu,adult,16,summer,16,169,156,156,24614.9648757396,4136332829.51174,26666.211948718,4428199180.91384,3.70597937583566,0.746250186470149,24615.4319526627,4136338529.93731,24614.5147928994,4136334442.77508,0.27649137521588,24624.5325441999,3457.64745932135,24615.4319526627,11344056.8360665,3438.06707017459,0.161617508069177,6.06075990020573e-06,3322.66325965111,8.53333286574256,1.98272035394925,3337.10159066668,0.539862805465284,14398.9831442032,3493.63960275087,3.75006394580194e-05,0.4218836061035,0.990936926996019,0,0.999924067741717,0.7034,0.0430417104488625,0.517759420076712,0.326391897660841,0.773806267998866,0.1324479656045,0.233098365500888,0.39715224697811,2.49546938941988,sierra_nevada,0.923076923076923,"enzootic
(Northern Sierra)",70550
70556,Northern Sierra,california,ramu,adult,16,summer,16,23,21,21,2797.37008695652,14232928.4040158,3063.78628571429,14799166.8335689,3.05666979680473,0.513071369901552,2797.82608695652,14233418.4229249,2796.91304347826,14232909.8102767,0.380344149295484,2799.02542954016,396.133624277576,2797.82608695579,97180.2336320449,379.38596670716,0.665991932897254,0.000217375453373696,379.192217858885,7.03824230832772,1.6095702255783,378.99509800503,0.722364137490123,2490.37374312996,381.151084690053,0.000326393523158833,0.604529876229342,0.964206984257503,0,0.999818004107033,0.8032,0.103316422712451,0.685632921622792,0.257172450848035,0.615103370175805,0.13042188654017,0.234336729730667,0.0988601652196582,1.25562561040799,sierra_nevada,0.91304347826087,"enzootic
(Northern Sierra)",70556
72336,Northern Sierra,california,ramu,adult,16,summer,16,15,13,13,5490.12746666667,78392880.5697414,6334.76246153846,85661918.4338814,3.27267165921381,0.619393292151555,5490.6,78393799.9714286,5489.73333333333,78392231.3523809,0.26980813793415,5488.20417672598,266.880710316611,5490.6,157028.911864717,252.646717949845,0.507498752373631,8.01133042406739e-05,251.235226701827,7.53560497676981,1.74107662323358,252.077866490473,0.634131710098067,4461.9713834663,255.598997492016,0.000157859115645062,0.360812423860609,0.931900833245717,2.22044604925031e-16,0.999999807140142,0.7734,0.130845021438585,0.558662389340092,0.288356862218006,0.661938580033305,0.131958253519312,0.240481024431581,0.164663563667437,1.4610449034897,sierra_nevada,0.866666666666667,"enzootic
(Northern Sierra)",72336
72808,Northern Sierra,california,ramu,adult,16,summer,16,41,37,37,32695.5293658537,18541844032.3091,36230.1811891892,20470430596.6766,3.57930494500449,0.835752162059443,32696.0487804878,18541844870.3976,32695.1463414634,18541838331.2781,0.211677023531793,32698.4441934247,817.917710861897,32696.0487804878,5755106.32650721,841.712720975325,0.065904224963369,1.81904210247324e-06,772.949844705931,8.24165420964722,2.07637041114721,780.672636611106,0.466889712152235,10886.5214934236,852.825936086914,2.76012972382924e-05,0.28827263419001,0.964937221317109,0,0.999998039405372,0.4608,0.0989217741217491,0.262530236387606,0.449208113621786,0.862810167039363,0.141937791654813,0.255411268471689,0.596492983112627,3.94905318819988,sierra_nevada,0.902439024390244,"enzootic
(Northern Sierra)",72808
72996,Northern Sierra,california,ramu,adult,16,summer,16,14,14,14,69630.4571428572,11643009199.3993,69630.4571428572,11643009199.3993,4.19824418091776,0.991772516670592,69630.9285714286,11642991665.9176,69629.9285714286,11642991665.9176,0.437138331970055,69618.2611075694,334.990307866358,69630.9285713704,1646969.07100678,334.988639385319,0.448454034681289,6.44048672208513e-06,336.60081966083,9.66681446773022,2.20967998358655,334.956318100202,0.567239554788866,44354.0783293599,342.226805890431,1.43615314480609e-05,0.434434462855774,0.941239224565519,0,0.999999900944498,0.4,0.161286196873143,0.407428415860911,0.355079826254661,0.671988829424984,0.127494523639295,0.237212920210412,0.190233373856615,1.54964911956781,sierra_nevada,1,"enzootic
(Northern Sierra)",72996
74976,Northern Sierra,california,ramu,adult,16,summer,16,16,16,16,8891.362,112734864.435358,8891.362,112734864.435358,3.50894427378309,0.506733330412738,8891.875,112733779.316667,8890.875,112733779.316667,0.608529825093358,8891.23096437564,323.761078751866,8891.875,185626.562652269,324.26093556544,0.748009409970358,8.41276522056303e-05,322.734697606485,8.07964277695975,1.58705165530056,323.552756699816,0.70972042463769,7137.25783644131,324.970736723917,0.000112468708393607,0.0542320850249287,0.889264745160984,0,0.999999995379582,0.2634,0.167493452403455,0.0464414019199705,0.725790319481487,0.601701059691417,0.110894376542753,0.202867867643124,0.0770608311349394,1.19415535673544,sierra_nevada,1,"enzootic
(Northern Sierra)",74976
84218,Southern Sierra,california,ramu,adult,16,summer,16,11,9,9,4858.58981818182,104946670.937102,5938.27644444445,123970426.303746,3.2233262044772,0.538636198221173,4859,104947964.6,4858.27272727273,104945142.018182,0.220375334111594,4861.29097495144,187.088536319265,4859,130567.335814619,,,,,,,,,,,,,,,,,,,,0.715539009373614,0.121021043189012,0.22768976518794,0.272998635887802,1.87498861874815,sierra_nevada,0.818181818181818,"post-invasion
(Southern Sierra)",84218
84235,Southern Sierra,california,ramu,adult,16,summer,16,17,13,13,11311.5152941176,488683152.049249,14791.9815384615,595804294.264794,3.74180282339326,0.462484202208947,11311.8823529412,488685159.735294,11311.1176470588,488679503.985294,0.181492295257909,11312.2026294878,303.950664550613,11311.8823529412,413777.254181204,278.946231565643,0.397842512944958,2.68958227070865e-05,275.523137253801,8.61581940206836,1.50446845747063,276.502456845328,0.715973207334822,11587.3465427666,277.647853649748,6.76041947050731e-05,0.964543407556346,0.977417714157959,2.22044604925031e-16,0.999999998503193,0.9638,0.103866663389846,0.898581322860602,0.177843726591926,0.648507361784784,0.0984748522955549,0.181747126363514,0.21752545841753,1.65015773101621,sierra_nevada,0.764705882352941,"post-invasion
(Southern Sierra)",84235
